answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
903706,1519812,1018522,"LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI",23,66,,PDF_Address,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt,"NKGSB CO-OP. BANK LTD. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI112220085 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 9"
903707,1519812,1018521,NKGSB CO-OP. BANK LTD,0,21,,PDF_Bank Name,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt,"NKGSB CO-OP. BANK LTD. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI112220085 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) I"
903644,1519808,1018526,@9%% 604.53,579,590,,PDF_SGST / UGST @ 9 %,ICIC_MGCB_NFS1_202302_D_MGCBNFS102230037.txt,"MAHARASHTRA STATE CODE :27 MGCBNFS102230037 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 387 6579.00 NO. OF NON-FINANCIAL TRANSACTIONS 23 138.00 TOTAL 6717.00 CGST 604.53 SGST/UGST @9%% 604.53 IGST @ 18% 0.00 GRAND TOTAL 7926.06 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND NINE HUNDRED TWENTY SIX AND SIX PAISE ONLY FOR THE MOGAVEERA CO-OPERATIVE BANK LTD GSTIN: 27AAAAT3999G2ZO PAN: AAAAT3999G STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNOR: PREETI PRAVIN CHOUDHARY DATE: TUESDAY, APRIL 11, "
903647,1519809,1018519,27AAACI1195H1ZM,273,288,,ICICI GST NO,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR HO: SHREEBHAVAN, 167 B, MANGALWARPETH, KOLHAPUR INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY THREE AND SIXTY PAISE ONLY FOR SHRI MAHALAXMI CO-OP BAK LTD"
903653,1519809,1018525,9% 1.80,434,441,,PDF_CGST @ 9%,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"D. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY THREE AND SIXTY PAISE ONLY FOR SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR GSTIN: 27AAATS3679R12 PAN: AAATS3679R STATE: MAHARASHTRA SIGNATURE NOT VERIFIED"
903655,1519809,1018523, 27AAATS3679R12,604,619,,PDF_GSTIN,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,TION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY THREE AND SIXTY PAISE ONLY FOR SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR GSTIN: 27AAATS3679R12 PAN: AAATS3679R STATE: MAHARASHTRA SIGNATURE NOT VERIFIED
903657,1519809,1018527,@ 18%,467,472,,PDF_IGST @ 18%,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"NDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY THREE AND SIXTY PAISE ONLY FOR SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR GSTIN: 27AAATS3679R12 PAN: AAATS3679R STATE: MAHARASHTRA SIGNATURE NOT VERIFIED"
903661,1519809,1018528,28-02-2023,100,110,,PDF_Invoice date,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR HO: SHREEBHAVAN, 167 B, MANGALWARPETH, KOLHAPUR INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIV"
903662,1519809,1018520,MHMXMMS102230004,215,231,,PDF_Invoice Number,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR HO: SHREEBHAVAN, 167 B, MANGALWARPETH, KOLHAPUR INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY TH"
903666,1519809,1018526,@ 9% 1.80,452,461,,PDF_SGST / UGST @ 9 %,ICIC_MHMX_MMS1_202302_D_MHMXMMS102230004.txt,"BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: MHMXMMS102230004 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 20.00 TOTA 20.00 CGST 9% 1.80 SGST/UGST @ 9% 1.80 IGST @ 18% GRAND TOTAL 23.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY THREE AND SIXTY PAISE ONLY FOR SHRI MAHALAXMI CO-OP BAK LTD KOLHAPUR GSTIN: 27AAATS3679R12 PAN: AAATS3679R STATE: MAHARASHTRA SIGNATURE NOT VERIFIED"
903671,1519810,1018519,:27AAACI1195H1ZM,251,267,,ICICI GST NO,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,"THE MEHSANA URBAN CO-OPERATIVE BANK HO. URBAN BANK ROAD, HIGHWAY, MEHSANA INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1518.62 GRAND TOTAL 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE THOUSAND NINE HUNDRED FI"
903675,1519810,1018525,@ 9% 0.00,438,447,,PDF_CGST @ 9%,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt," BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1518.62 GRAND TOTAL 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE THOUSAND NINE HUNDRED FIFTY FIVE AND THIRTY SEVEN PAISE ONLY FOR THE MEHSANA URBAN CO-OPERATIVE BANK GSTIN: 24AAAAT2500RIZH PAN: AAAAT2500R STATE: GUJARAT APPROVAL SIGNATURE SIGNOR: RAJENDRAKUMAR SITARAM "
903677,1519810,1018523,24AAAAT2500RIZH,651,666,,PDF_GSTIN,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt," THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1518.62 GRAND TOTAL 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE THOUSAND NINE HUNDRED FIFTY FIVE AND THIRTY SEVEN PAISE ONLY FOR THE MEHSANA URBAN CO-OPERATIVE BANK GSTIN: 24AAAAT2500RIZH PAN: AAAAT2500R STATE: GUJARAT APPROVAL SIGNATURE SIGNOR: RAJENDRAKUMAR SITARAM PATEL DATE: MONDAY, MARCH 20, 2023 5:57 PM REASON: DIGITALLY SIGNED"
903679,1519810,1018527,@ 18% 1518.62,473,486,,PDF_IGST @ 18%,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,", MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1518.62 GRAND TOTAL 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE THOUSAND NINE HUNDRED FIFTY FIVE AND THIRTY SEVEN PAISE ONLY FOR THE MEHSANA URBAN CO-OPERATIVE BANK GSTIN: 24AAAAT2500RIZH PAN: AAAAT2500R STATE: GUJARAT APPROVAL SIGNATURE SIGNOR: RAJENDRAKUMAR SITARAM PATEL DATE: MONDAY, MARCH 20, 2023 5:57"
903682,1519810,1018528,28-02-2023,88,98,,PDF_Invoice date,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,"THE MEHSANA URBAN CO-OPERATIVE BANK HO. URBAN BANK ROAD, HIGHWAY, MEHSANA INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANS"
903686,1519810,1018526,"@9%% 0,00",458,467,,PDF_SGST / UGST @ 9 %,ICIC_MSNU_IMPS_202302_D_MSNUIMPS02230060.txt,"FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MSNUIMPS02230060 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 4745 8436.75 TOTAL 8436.75 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 1518.62 GRAND TOTAL 9955.37 TOTAL (AMOUNT IN WORDS) RUPEES NINE THOUSAND NINE HUNDRED FIFTY FIVE AND THIRTY SEVEN PAISE ONLY FOR THE MEHSANA URBAN CO-OPERATIVE BANK GSTIN: 24AAAAT2500RIZH PAN: AAAAT2500R STATE: GUJARAT APPROVAL SIGNATURE SIGNOR: RAJENDRAKUMAR SITARAM PATEL DATE: MONDAY, "
903696,1519811,1018525,@ 9% 0.00,495,504,,PDF_CGST @ 9%,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"VOICE NO: STATE :MAHARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 670.68 GRAND TOTAL 4396.68 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND THREE HUNDRED NINTY SIX AND SIXTY EIGHT PAISE ONLY FOR MANVI PATTANA SOUHARDA SAHAKARI BANK NI GSTIN: 29AABAM1631P1ZB PAN: AABAM1631P STATE: KARNATAKA APPROVAL SIGNATURE SIGNER: M NAGARAJA DATA: T"
903691,1519811,1018519,27AAACI1195H1ZM,263,278,,ICICI GST NO,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"MANVI PATTANA SOUHARDA SAHAKARI BANK NI APARNA CHITRA MANDIRA COMPLEX, MANVI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 670.68 GRAND TOTAL 4396.68 TOTAL (AMOUNT I"
903697,1519811,1018523,29AABAM1631P1ZB,710,725,,PDF_GSTIN,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"NSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 670.68 GRAND TOTAL 4396.68 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND THREE HUNDRED NINTY SIX AND SIXTY EIGHT PAISE ONLY FOR MANVI PATTANA SOUHARDA SAHAKARI BANK NI GSTIN: 29AABAM1631P1ZB PAN: AABAM1631P STATE: KARNATAKA APPROVAL SIGNATURE SIGNER: M NAGARAJA DATA: TUESDAY, 11 APRIL, 2023 01:38 PM REASON: DIGITALLY SIGNED"
903699,1519811,1018527,@ 18% 670.68,530,542,,PDF_IGST @ 18%,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 670.68 GRAND TOTAL 4396.68 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND THREE HUNDRED NINTY SIX AND SIXTY EIGHT PAISE ONLY FOR MANVI PATTANA SOUHARDA SAHAKARI BANK NI GSTIN: 29AABAM1631P1ZB PAN: AABAM1631P STATE: KARNATAKA APPROVAL SIGNATURE SIGNER: M NAGARAJA DATA: TUESDAY, 11 APRIL, 2023 01:38 PM REASON"
903701,1519811,1018528,28-02-2023,91,101,,PDF_Invoice date,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"MANVI PATTANA SOUHARDA SAHAKARI BANK NI APARNA CHITRA MANDIRA COMPLEX, MANVI INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINA"
903703,1519811,1018526,"@9%% 0,00",515,524,,PDF_SGST / UGST @ 9 %,ICIC_MVIX_NFS1_202302_D_MVIXNFS102230028.txt,"ARASHTRA STATE CODE :27 MVIXNFS102230028 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 210 3570.00 NO. OF NON-FINANCIAL TRANSACTIONS 26 156.00 TOTAL 3726.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 670.68 GRAND TOTAL 4396.68 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND THREE HUNDRED NINTY SIX AND SIXTY EIGHT PAISE ONLY FOR MANVI PATTANA SOUHARDA SAHAKARI BANK NI GSTIN: 29AABAM1631P1ZB PAN: AABAM1631P STATE: KARNATAKA APPROVAL SIGNATURE SIGNER: M NAGARAJA DATA: TUESDAY, 11 APRIL, 20"
903705,1519812,1018519,:27AAACI1195H1ZM,244,260,,ICICI GST NO,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt,"NKGSB CO-OP. BANK LTD. LAXMI SADAN, 361, V.P.ROAD, GIRGAUM, MUMBAI INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI112220085 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 39997 16375.27 MERCHANT TRANSACTIONS 40053 6.55 TOTAL 16381.82 CGST 1474.37 SGST/UGST @9%% 1474.37 IGST @ 18% 0.00 GRAND TOTAL 19330.56 TOTAL (AMOUNT IN WORDS) R"
903708,1519812,1018525,1474.37 ,467,475,,PDF_CGST @ 9%,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 NKGSUPI112220085 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 39997 16375.27 MERCHANT TRANSACTIONS 40053 6.55 TOTAL 16381.82 CGST 1474.37 SGST/UGST @9%% 1474.37 IGST @ 18% 0.00 GRAND TOTAL 19330.56 TOTAL (AMOUNT IN WORDS) RUPEES NINETEEN THOUSAND THREE HUNDRED THIRTY AND FIFTY SIX PAISE ONLY FOR NKGSB CO-OP. BANK LTD. GSTIN: 27AABAN7316E1ZR PAN: AABAN7316E STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNER: AMIT R JAOKAR DATA: 24 MARCH 2023
903709,1519812,1018523,27AABAN7316E1ZR,664,679,,PDF_GSTIN,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt, 997158 FUND TRANSFER TRANSACTIONS 39997 16375.27 MERCHANT TRANSACTIONS 40053 6.55 TOTAL 16381.82 CGST 1474.37 SGST/UGST @9%% 1474.37 IGST @ 18% 0.00 GRAND TOTAL 19330.56 TOTAL (AMOUNT IN WORDS) RUPEES NINETEEN THOUSAND THREE HUNDRED THIRTY AND FIFTY SIX PAISE ONLY FOR NKGSB CO-OP. BANK LTD. GSTIN: 27AABAN7316E1ZR PAN: AABAN7316E STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNER: AMIT R JAOKAR DATA: 24 MARCH 2023 15:52 REASON: DIGITALLY SIGNED
903710,1519812,1018527,@ 18% 0.00,503,513,,PDF_IGST @ 18%,ICIC_NKGS_UPI1_202212_D_NKGSUPI112220085(1).txt,RA STATE CODE :27 NKGSUPI112220085 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 39997 16375.27 MERCHANT TRANSACTIONS 40053 6.55 TOTAL 16381.82 CGST 1474.37 SGST/UGST @9%% 1474.37 IGST @ 18% 0.00 GRAND TOTAL 19330.56 TOTAL (AMOUNT IN WORDS) RUPEES NINETEEN THOUSAND THREE HUNDRED THIRTY AND FIFTY SIX PAISE ONLY FOR NKGSB CO-OP. BANK LTD. GSTIN: 27AABAN7316E1ZR PAN: AABAN7316E STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNER: AMIT R JAOKAR DATA: 24 MARCH 2023 15:52 REASON: DIGITALLY SIGNED
903773,1519817,1018522,"SA-4,GURLAI MARG, MADIA ROAD, PALI-MARWAR, RAJASTHAN-306401",33,92,,PDF_Address,ICIC_PALX_NFS1_202302_D_PALXNFS102230020.txt,"PALI URBAN CO OPERATIVE BANK LTD SA-4,GURLAI MARG, MADIA ROAD, PALI-MARWAR, RAJASTHAN-306401 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI,400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 PALXNFS102230020 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF F"
903774,1519817,1018521,PALI URBAN CO OPERATIVE BANK LTD,0,32,,PDF_Bank Name,ICIC_PALX_NFS1_202302_D_PALXNFS102230020.txt,"PALI URBAN CO OPERATIVE BANK LTD SA-4,GURLAI MARG, MADIA ROAD, PALI-MARWAR, RAJASTHAN-306401 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI,400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 PALXNFS102230020 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS CO"
903780,1519817,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 190 3383.00,352,446,,PDF_Interchange Fees,ICIC_PALX_NFS1_202302_D_PALXNFS102230020.txt,"ADIA ROAD, PALI-MARWAR, RAJASTHAN-306401 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI,400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 PALXNFS102230020 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 190 3383.00 NO. OF NON-FINANCIAL TRANSACTIONS 21 126.00 TOTAL 3509.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 631.62 GRAND TOTAL 4140.62 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND ONE HUNDRED FORTY AND SIXTY TWO PAISE ONLY FOR PALI URBAN CO OPERATIVE BANK LTD GSTIN: 08AAFAP2727F1ZM PAN: AAFAP2727F STAT"
903782,1519817,1018520,PALXNFS102230020,254,270,,PDF_Invoice Number,ICIC_PALX_NFS1_202302_D_PALXNFS102230020.txt,"PALI URBAN CO OPERATIVE BANK LTD SA-4,GURLAI MARG, MADIA ROAD, PALI-MARWAR, RAJASTHAN-306401 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI,400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 PALXNFS102230020 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 NO. OF FINANCIAL TRANSACTIONS 190 3383.00 NO. OF NON-FINANCIAL TRANSACTIONS 21 126.00 TOTAL 3509.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 631.62 GRAND TOTAL "
903784,1519817,1018529,DIGITALLY SIGNED,759,775,,Signature Remarks,ICIC_PALX_NFS1_202302_D_PALXNFS102230020.txt,"INANCIAL TRANSACTIONS 21 126.00 TOTAL 3509.00 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 631.62 GRAND TOTAL 4140.62 TOTAL (AMOUNT IN WORDS) RUPEES FOUR THOUSAND ONE HUNDRED FORTY AND SIXTY TWO PAISE ONLY FOR PALI URBAN CO OPERATIVE BANK LTD GSTIN: 08AAFAP2727F1ZM PAN: AAFAP2727F STATE: RAJASTHAN DIGITALLY SIGNED BY GOVIND SINGH DATE: 2023.04.12 10:30:53 +05:30"
